,Brand,Name,ID,sku,comments
89,morphe,8r that's rich complexion pro face palette,pimprod2016718,2567618," * I have not used all the colors yet, but the ones that I have used look good on me. I'm  a medium brown skinned, 50 year old . These colors compliment me both ways * This is my 2nd time purchasing this palette & it's everything.  I especially like to blend the gold bronze and the pink bronze together. I use the morphe fan brush to apply and the rose colored highlighter brush to blend and it blends the highlighter and bronzer perfectly. Since I moved this product isn't sold in store so I had to order...that's the only thing that I don't like is that it's not sold in MN Ulta stores. * This palette is exactly what I was looking for, the colors are very pigmented, but it is a little hard to blend out well. The colors are fantastic; it has contour, blush, highlighter. Also, I use them as eye shadow. * This palette is horrible! The contour and highlighter do not blend easily at all. The highlighter has very chunky glitter. If I could give it no stars I would. * The blushes in this palette are soo pretty. The bronzers are warm and beautiful as well. Perfect for your kit. * This product is goood!!! I'm an MUA... and it's good for women of color * I have been looking for a bronzer for my deep complexion and wanted to try out a few shades before committing. This palette lets me do that. Both bronzers work nicely for me so I blend both. The contour is super pigmented so go in with a light hand. The matte blush shade is super pretty and I love the highlighters. Haven't tried the brightening powder yet. Would purchase again once I hit pan."
90,essence,pure nude baked blush,pimprod2037419,2603025," * Essence Baked Blushes are the best. You can wear them sheer or build up, I own a couple of them and tend to reach for these more than my high end blushes. * This is a great product considering the price, I would probably buy it again. The color looks great on. It's shear enough not to be to bright. * I wear this blush daily and I love the color it's just the right pink! 😊 * This blush from Essence is my new favorite. Blends like a dream, great color payoff, isn't patchy, gorgeous color. I will be purchasing more. * bought this for a wedding i was attending. I layered it over a cream lilac blush and it was perfect for fair to medium fair skin * ITS SUPER PIGMENTED AND A LITTLE GOES A LONGG WAY. ITS THE BEST DRUGSTORE POWDER BLUSH THAT I HAVE EVER TRIED. I WOULD IMMEDIATELY REPURCHASE!! * The perfect touch of sparkle over the color I picked out"
91,nars,blush,pimprod2044741,2621262," * I bought this on sale and I'm happy so far with purchase. I'm pretty pale and this looks nice, doesn't take too much and I like that it has a slight bit of shimmer so my skin looks brighter and healthier. I think it will last me awhile too. * I was so disappointed when I received this blush. It was NOT like the same product I'd been using. Thinking that maybe I'd ordered the wrong color, I went into Ulta and they told me the formula had been changed!!! Not nearly as pretty. I returned for refund. * Very elegant and mature color * I was a little hesitant when I first purchased this. I grabbed this blush during the 21 day beauty sale. I have worn the traditional orgasm blush for years which has shimmer and IMO, it is very sheer and gorgeous . I wanted to try the matte version. It does appear to look a lot darker and almost like it is a totally different color compared to the  orgasm original w/ shimmer, in the pan. Once u put on the blush it is really pretty. Be warned, a little of the matte goes a long way, whereas the original I applied a lot more. I am very pale and this will be great to switch up for fall winter months and spring summer go back to the shimmer version. NARS has the best blush. * First time purchasing anything from NARS. This blush is everything. I totally love it. * Flawless formula, both matte and glowy shades. Velvety, effortlessly blendable, and perfect for any skin type * Color, while complementary to my skin tone, is not as vibrant or long lasting as my other NARS. It also seems to have a new ingredient that irritates my skin. With how expensive NARS is, likely won't purchase again."
92,anastasia beverly hills,"face palette - all in one bronzer, highlight, blush",pimprod2024358,2576830," * I bought this for traveling and was pleasantly surprised.  The bronzer is way more pigmented than expected-a little goes a long way.  Blush too but the overall end color is fab.  Highly recommend for a medium skin tone! * It's really hard to find warm leaning products that aren't too deep, but I found Italian summer is super flattering on my complexion. If you lean cool, this palette might not be the right one for you as it's very gold-based in person, more so than the online pictures. I dropped one star because there is glitter in the blush+highlighter. It blends in pretty well but would prefer more of a natural shimmer. Overall a great three in one palette for a minimalist like me. * Although my skin tone is on the lighter side, I opted for the Costa Rica palette because I preferred the blush color. The bronzer is thankfully not too dark for me and blends nicely. I'm not a fan of the highlighter color, though. It's way too bronzed. I have the ABH highlighter palette so I just use that, but I was trying to find an all-in-one face palette. I likely won't repurchase, but it is an ok palette if you like all the colors. * I love this palette. I have pale skin, so I bought Italian summer. Great pigments and great packaging. * You need this it's truly REMARKABLE ITS SO NICE MAKE SURE YOU GET YOUR COLOR THOU.This will get you many to ask what you're wearing and where you get it.  The inside and out it's truly worth all the coins. I just hope it last so I'm able to get a medium one too. This is my go to and will be for a long time. Loving this. * The blush and bronzer are pretty, but the highlight is so powdery, it has not shine at all. Thinking about returning. * It's beyond a different shade in person then here. Beyond disappointed since most store aren't taking exchanges :("
93,winky lux,cheeky rose liquid blush,pimprod2042625,2618682," * This is a beautiful blush. It is very blendable and fool proof because of it's sheerness, which is why this got 4 stars not 5. If you like blush, you really need to build this up which does mean you would use up the product faster. I wish it had more pigment, but the color is gorgeous. * This product stays on the skin in a soft blended way. It makes my skin look naturally rosey! * I would love this blush if only it didn't leak all the time… regardless of how i store it, it leaks all over the place. * I absolutely love this blush! A little goes a long way and it lasts all day. It comes in great colors and is my favorite of all the blushes I've tried. * I loveee * This blush applies easily, blends well, looks beautiful, and is within my price range. The packaging is lovely and it fits in my purse. It's fab! * First off, I really love this formula. It's highly pigmented and blends easily into the skin. However, the packaging has some issues. There is a lot of product buildup around the rim that I have to wipe off with a tissue every second or third time I use this blush. It's just disappointing to lose that much product especially since I really like it."
94,maybelline,fit me blush,xlsimpprod16211171,2510253,
95,too faced,cloud crush blurring blush,pimprod2036986,2603639," * In the pan, it looks like a chalky light mauve, which had me doubting it would work on me and confused thinking I received the wrong order… but on the skin its a perfect, natural, warm pink flush. It looks just like the promo photos. It's my second Cloud Blush from Too Faced, and I can confidently say, it's my favorite powder blush. The colors stay throughout the day regardless of humidity & oil, and the blurring is real. Even when I dont wear any type of base like primer, foundation, or concealer on my cheeks, it literally erases my pores and melts into my skin like a cream. I also have Tequila Sunset, and that color is just incredible. Its the perfect punchy coral color for literally any occasion. I was wearing it as my daily blush until I recently bought Velvet Crush for some variety. * I bought this blush mainly because the packaging was super cute but when I first tried it out it was such a beautiful experience! It's very pigmented and blends easily. * Im in love with this blush. Getting other colors. Its the best blush Ive ever used. It blurs/softens and very pigmented. The only thing i dont like is that the compact is difficult to open especially if you have long nails. * Love this product !!! Its pigmented!! Can blend easily and it last all
Day long * I love this blush, pretty packaging, great pigment, lightweight, smells soft and sweet. * This blush is super pigmented and beautiful on the skin it has a matte blurring finish * love"
96,natasha denona,my mini dream glow blush,pimprod2042602,2620729," * I don't like to spend a whole lot of time on my make up . I always run out of time so anything that is quick and looks great on is a game changer for me. * I love it ! Blends easily and great for travel. * I loved the way the color looked on my skin.  I did not break out from this blush. * I ordered this small size to try and I love it! I have finally found a blush that I love and looks perfect on me. When I am done with this mini, I will order the larger, regular size compact. Sometimes I like to take my brush and get all 3 colors on it and use it like that and it gives a pretty glow to the look. It stays put all day and I recommend it! 5 stars! ⭐️ * I absolutely adore this product and it's versatility. It's my go-to travel blush. I pair it with Rare Beauty 'Hope' liquid blush or wear it on its own.  I love that it has three shades to create a custom look on my cheeks, but when I need to move fast, I use all of them all at once for a pretty soft glow blush.  I view its small size as a complete bonus.  It's absolutely perfect. * I love this color! I had been wearing the color mocha from Chanel for years and years and out of nowhere they discontinued it and nobody knew why because it was such a unique color then I switched to our oasis also discontinued so I found this and I feel like it's very similar I'm just wondering if it's going to stay on and where as well as the other two did! I really hope this doesn't get discontinued. I'm gonna buy a few more and I wish it came in a larger size. I do not feel like the her eyeshadows wewr well even w primer so im crossing my fingers that the blush stays on better! * As a ND collector this one was a miss for me, although the mini pallet in this series was great. This pulled really orange on my fair cool pink undertone. I also found the size of it impractical for having 2 blushes and a highlighter in it. I knew it was mini and that wasn't the issue, I just think it could/should have been JUST blush and it would have been great. But that highlight mixed in wasn't it for me."
97,nudestix,nudescreen blush tint spf 30,pimprod2043960,2620585," * This appears nice and natural, and counters potential risk of removing standard sun protection while applying blush. 
I appreciate how the application technique(s) this promotes appear(s) to support alpha hygeine. * I have both Sunny Sweet cheeks a muted warm pink and Strawberry Sunburst a warm red. I prefer these over the Ciele Liquid SPF50 blushes for everyday. The finish reminds me of the Original Benefit Benetint with the translucent wash of color that still allows you to see the skin underneath. Love that they have broad spectrum sun protection since the cheekbone area is exposed to a lot of sun and prone to hyperpigmentation. In the pic Sunny sweet cheeks is the top blush shade and strawberry sunburst is the 4th. Ciele Kirsten and Elodie are 2nd and 3rd from the top. * So i bought this blush when  it first came ouy and fell in love with it, all of a sudden it gave the worst and most painful  allergic reaction, has this happened to anyone else? * I love this is an spf blush! I have never really considered myself a blush person but it's so perfect for pool days where I just put on my turned sunscreen and this blush and I feel so put together * I normally wear spf of 50 + and I tryed the nudestix nudescreen tint 30 spf on coral pink, the next day I woke ip with a really bad sun burn on my chicks, I feel that I aged 10 years, I hate this product, I never write a bad review but this damaged my skin so much Im so angry…..! * I normally wear spf 50 + and on top I apllied NUDESTIX NUDESCREEN BLUSH TINT 30, blush teinte FPS 30, and woke up with a really bad sun burn where I applied the blush, this dammaged my skin so much I am very upset…….! * I normally use sunscreen 50 + and on top applied the NUDESTIX NUDESCREEN BLUSH TINT 30, blush teinte FPS 30, and the next day I woke up with my chicks where I applied the Nudestix Blush, all red and tender, it is a really bad sun burn. I hate this product 😡 sun burn is really bad for the skin !!! I feel that my face is hoig to age 10 year after this 😩"
98,physicians formula,butter dream team palette,pimprod2030858,2593962," * I can 5 of the 6 shades on my face. Bronze highlighter is too much for my face but can use on eyes. The lighter blush is a soft brush of color, the darker one is heavily pigmented.  Nice Monoi scent that fades after application if you are sensitive. * Only sold online, but arrived broken 🙃 * I LOVE this palette and constantly find myself reaching for it whenever I am doing my makeup. Sometimes I struggle with dry skin due to acne treatment so makeup can look a bit patchy, but the formula for this product is amazing! They are buttery and apply smoothly. I am barely starting to run out so I will definitely be buying again. Highly recommend for any makeup beginners looking for a reliable, safe option * I used this pallete for my wedding day makeup, it looked so good! I love this palette so much i just repurchased it and it's my go to for so many looks! * This is the best powder formula in the world! It definitely deserves all money I paid! Strongly recommended * In details it boasts that the mineral wear line is talc free, but the first ingredient listed : TALC! 🙄🥴🤥 * For me, this is perfect!! I love the blush and highlighter for my complexion. I am an olive complexion with yellow undertones, and struggle to find the right ""shade"" for my skin tone. For me, this is perfect! I am very happy with this purchase and the value I paid."
99,polite society,polite pops powder blush stick,pimprod2044285,2620617," * I received this blush in the color Sydney, and I absolutely love it! I have olive toned Asian American skin that tans easily in the summer. It applies effortlessly without the need for an additional applicator or brush. It applies with the smoothness of a cream with an immediate powder like finish. It applies lightly with the first application which makes it easy to build with additional applications for richer color if needed. I love it! Lasts all day! * I got this for my daughter, for her birthday. It was a brands that was part of a sale/deal. So the price was amazing. She had never tried this brand before and it became a favorite product immediately. She wants more colors. I will say they are very small/compact, but a little does go a long way!   Perfect for on the go/travel makeup bags. If they have any deals, GRAB Some! * Recommanded product * This formula is so dry. I also have very dry skin so unfortunately that's not a winning combo. I tried warming it up on the back of my hand too. If you have oily skin maybe this will work? The product also fell out of the packaging the 3rd time I tried using it. All in all would not recommend, 2 stars because the shade was what I expected. * I already have London and Paris. But I really wanted Los Angeles, which is a real pink pink, to add to my collection. This was perfect I got it on a sale 50% off, yay! I found you need a little practice getting this on. I learned not to use a brush with it or it will come off. Best thing to do roll it on your face where you want it and tap on it to blend it in. I put it on a clean moisturized face and it last all day. * Love the color Paris for a my light to fair completion. It seems a little dry, but it doesn't affect the use. I still get great color payoff and silky smooth blending. Love it & wish I bought two when it was on sale. Also rates well on Yuka! * I picked the color Sydney and it is perfect for my skin tone. This goes on so we'll I almost don't have to blend it in!"
100,essence,baby got blush,pimprod2037387,2603000," * I think it last long than morphes blush pallets they have with the cream and shimmer. Easy to buld up. Good for acne prone slin according to yuka and my cystic acne hasnt flared because of the product * I use this every single day and a little goes a long way. I honestly get mad at myself when I swipe it across my hand 2-3 times before applying with a brush and end up wasting product because I didn't even need to apply a lot! * I wish that there was a little bit darker pink tone to the blush.  And that it was easier to blend in after applying since I put this on after my foundation and powder. * Smells good and nice feeling in my skin. * Feels nice in my skin and smells good too! * Purchased in the Tickle Me Pink which is a nice pale pink. The smell is not good. When applied the blush is very sticky snd does not blend out well. I won't be purchasing this blush again. * I love the color however it does not show on my skin no matter how many layers I put on. Plus, it smells and feels like I'm putting lipgloss on my cheeks, which I do not like as I have sensitive skin."
101,jane iredale,purepressed blush,pimprod2032200,2596240," * I really liek this leoduct it gives my face a natural sheen to it. My only objection would be how expensive it is and the color i bought was slightly different than online. (I bought velvet petal) * Ordered the lightest color cotton candy in hopes it would be a very soft and light pink blush color, but the color  in reality was way darker and more bold and nothing of a baby pink color. Still it is a pretty blush color and I will use it, but I was rather disappointed in the difference of color. This was not what I wanted to have and therefore I will withdrew 2 stars. * I have used Jane Iredale products for years.  I wish Ulta carried more of their products. * Jane Iredale powder products are the best! I have oily, textured skin with baby hairs, and this blend flawslessly and lasts all day! I've only tested the matte blushes, I owe several colors and would buy more if Ulta carried more shades! * I love the color and texture. It goes on smooth and lasts all day without irritation. * So beautiful and sheer. Just the right amount deposited and I don't have to blend much. Gorgeous colors. I got two and I think I'm going to buy a third one. * Love this blush. Most blushes are too bright on my fair skin and even with a light touch, I feel like I have to blend it forever. Jane Iredale blushes are so beautiful. I got two."
102,tarte,clay play to-go cheek palette,pimprod2033147,2596620," * If you want a teenage shimmery vacation look, than this is probably great. Not an everyday look for sure. Just overall too much shimmer in everything, especially the blush, it looked like highlighter on. Packaging was nice ans compact but that's about it. * Love love this pallet, if your looking for a to go face pallet this is what you would want in your makeup bag hands down. Product is very pigmented and the whole pallet lasted me a whole year!! This is my second purchase! Id like to point out i never miss a day without makeup so i personally think you are getting your moneys worth and the highlighter will have you poppin and you will be that girl. Dont say i didnt put yall on 🤭 * Im obsessed with this palette. I have light to medium fair skin and it's beautiful I feel like its shimmer not glittery. Just bought a second one incase they run out * I'm obsessed with this palette so much I'm sad it's stars arebt higher. lol It gives you that perfect I spent all day at the beach look. * I have been on a quest to replace my 4 year old cheek palette from Tarte, and this ain't it. The colors don't apply evenly and there is way too much glitter in the blush and highlighter. I returned it and will continue to scrape the pans of my old palette until i find a suitable replacement. * The blush is show stopping. I get stopped all the time when i wear it. So confused why the reviews are bad bc this palette is gorgeous. the highlighter is pretty, and the bronzer is quite pigmented. Nothing too special- the blush is def a game changer tho. * I really wanted a cheek palette to cut down on clutter in my makeup bag. I was sorely disappointed to learn this wasn't it. The highlighter is just glitter. Way too coarse of a glitter than I prefer for a highlight. It looks nice as a shadow. The blush is more of a highlight, it's very iridescent. I learned that I prefer matte blush after using this. The bronzer warmed up my light complexion nicely but it does not make a good contour color; I use it more for a sun kissed glow. There is a lot of fall out from this palette.  It is usable but not as I intended it."
103,kylie cosmetics,powder blush stick,pimprod2045159,2623920," * After about two days of using this blush, it gave me a terrible rash on both of my cheeks. I don't consider myself to have sensitive skin and I've never had this happen! This product is cheaply made, and I do not recommend. For some reason, it's not allowing me to upload a photo. * Love the color, consistency,  ease of application.  Blends smoothly * I bought Breakfast in Bed and Kylie, you have surprised me. I use a blush brush to blend the blush into the apple of my cheeks and it applies beautifully. My favorite thing about this blush is the satin like finish. Im not a big fan on blushes that make you look oily, but this one sits right in between matte and satin. * I was skeptical about this color because it has a coral orange tint, but it looks beautiful and sun kissed on the skin. I tried her other colors, but this one is the most natural and olive skin tone. * loved it until i realized it has shimmer and no where did it say it had shimmer. other than that its a good product * I bought this directly from the kyliecosmetics site. This was hard to blend and made my cheeks look patchy. * I have the shade meet me there, it is the perfect mauve and the formula is so buildable, has easily become my favorite!!!"
104,milani,"all-inclusive eye, cheek & face palette",pimprod2030331,2590468," * you must have this palette in your bag, is amazing you can do soft makeup and as well a glam makeup just using this palette. Is cheap, and has a lot of pigmentation * Colors look pretty in the pan, but look completely different when applied. Too orange, especially the eyeshadow. * I love a good all-in-one face palette for my makeup on the go bag. This drugstore version had what I need. However, the bronzer is a little too yellow for my fair skintone, the shadows are pinky (personally, I would love a more neutral trio that I van use for day-to-night), and I would trade the shimmery blush for a contour shade or a matte highlighter shade. My opinions are based on the fact that I use this for an everyday palette on-the-go and not for a certain look. * I use this daily and does not break me out!! * I really like this product. I like using a cream blush underneath and then one of these on top to set it. You can't beat the price and the quality is very good. * I wish they would make more all-in-one palettes like this. It is good quality, and flattering shades. Please make more! * The bronzer made me look orange and the eyeshadow falls off of my face, same with the sparkles from the sparkly blush but the highlighter is amazing and the blush is very pigmented."
105,live tinted,huebeam gradient blushing bronzer,pimprod2034521,2601411," * The initial release the pans were much larger. I was happy to see the new shades but the pan is so much smaller. I still love the blushes though * The fall out is insane. The color is a challenge to work with. * Smells great. Beautiful color. Packaging luxurious. But very light pigmented. * It leaves me with a sun kiss look! * Has talc :( wanted to love it but it is not a clean product. They should not be advertising as clean. * I love this blush and bronzer in one. I use it often. Im light medium skin tone. I think its very flattering. A little goes a long way. The formula to me is great, very pigmented, smooth, glowy but not too glowy yet very natural. I love it and its lasted me for a long time now. * Altjough the pan is a big size for the money every color is very orange. Would make nice eyeshadow but ot blush buy to orange as a bronzer"
106,morphe,8d deep glam complexion pro face palette,pimprod2016755,2567767," * I absolutely love this palette, and everything is very pigmented it's worth the price, if you can get you one get one. * Long lasting blush and highly pigmented! * This palette is sooo pigmented. Very beautiful colors. I ordered the deep one and the blush and sparkly pink highlighter are out of this WORLD as well as the bronzer and contour shades. I see myself using this palette very frequently * This palette is amazing it has definitely been my go to, for everyday, my favorite out of the palette are the bronzers and blushes, I do wish that Ulta would start carry the deeper shades in store because the picture online sometime can be misleading. * I am NOT deep toned, and I use all of them!!  I love, love, love it!! * 1* for Ulta
5* for Morphe

I'm tired of always having my shade range available online only. Beautiful palette, bold colors, and deep enough for the darkest skin tones. 

I just hate the fact that I have to wait days in order to get my shade most of the time. In addition to me having to purchase multiple shades in order to find my exact one. 

This is so frustrating and I hope Ulta stops this practice. * I love the colors and tones it gives my face. It takes the guess work out"
107,benefit cosmetics,value size liquid lip blush & cheek tint,pimprod2043819,2620380," * Four stars for the color alone; FINALLY a lip stain that works on light olives and isn't just an oversaturated red/hot pink. Brands: take notes! This doesn't last as long on the lips as I had hoped, but it is decent. The worst part about this product for me is the rose scent. I absolutely cannot stand rose and I especially don't want it on my lips. Thankfully, the scent does disappear fairly quickly and doesn't linger. * I will not be recommending this product to anyone.  It dried out my lips so badly and the color isn't consistent on my lips and looks splotchy. * It's a little pricey for the size of the product but it's definitely worth it. I really like the color selection and it's convenient for travel. * I would not recommend this to anyone!!  It doesnt stain the lips like it should and it's definitely not worth the price!!  I would not buy this again!! * I love the color the it gives you in lips and cheeks * I don't wear lipstick or gloss; I prefer a natural stain that gives a hint of color but also stands up to my lip balm addiction. I had found the perfect stain at The Body Shop but had to find a replacement once I ran out of my stash. Enter this Benefit lip stain. I love the desert rose color, but this doesn't work anything like my Body Shop stain.  One application gives great natural color that dries quickly, but it also vanishes quickly. There isn't even a hint of tint left after less than an hour of normal wear. Needs some work on the staining part of the formula. * I grabbed the Play Tint color during 50% off sale days because I've  been in search for a good lip stain…but this didn't do it for me. This tint was not a good color of my lips…it's very peach-ish and felt a bit heavy. I did try it with another color over it (to make it work) but still didn't care for it. Returned."
108,charlotte tilbury,lip & cheek glow,pimprod2043349,2619522," * I like this product. It applies nicely and leaves a bit of a glow. It also feels nice on the lips unlike many other multi use products. Wear time is similar to most cream blushes.  However, I don't think the Colour or Dreams is the most flattering shade for lighter skin tones. It's a deep brownish rose and probably best suited to medium to tan skin tones. It's a nice texture and feels hydrating but there needs to be more soft shades. I have less expensive cream blushes that offer just as much with a better shade range. Pretty packaging though! Since we are going into Winter I will keep it but I prefer a more brightening shade. Maybe something a little more pink. * Cream blush easily blends over foundation powder or liquid. The deeper rose shade is good for summer into fall. * I bought the red blush because it's trending, and it is so perfect. I brush it across my cheeks and over my nose for a sunburned effect, it's gorgeous. I had never used cream blush before. It's actually not that messy or inconvenient, and it doesn't feel greasy. Easy to get used to. * I was disappointed that that the color was more brown than pink. Also that it was very light in pigment. I needed to apply several layers before I saw any blush on my cheeks. 
My friend also bought this product but in a different shade. She had the opposite effect. Her tint, which was a bright pink, deposited too much color. * Product works well on my skin. Product does what it advertises to do * I have just recently started using cream blushes. The one in my current rotation is Rare Beauty's Vulnerable Melting Blush. I like it, however, it began pulling my foundation underneath. I also wanted a bit more pigment. I decided to go with Charlotte Tilbury's Lip and Cheek Glow. Oh my goodness it is so pretty. Every time I catch a glimpse of myself in the mirror, I see how glowy this blush is. It looks even better with a highlighter. I am pretty fair, so I chose the shade Pillow Talk Colour of Dreams. This is exactly the shade I was looking for. The right amount of pigment to where I don't look bare or look like a clown. This is now my go-to blush for a no makeup-makeup look or full glam. * I've tried many cream/liquid blushes and this made it to holy grail. Usually terracotta works best for me but this is unique.  I think soft brick may be close.  It's more neutral than it looks. 
Blends easily with brush or sponge. Apply and look like a goddess."
109,beautycounter,cheeky clean cream blush refill,pimprod2038180,2606575,
110,anastasia beverly hills,matte & satin blush trios palette,xlsimpprod16211247,2510398,
111,iconic london,"multi-use blush, bronze, and highlight cream palette",pimprod2043657,2620845," * The palette itself is really pretty, but when applied they are hard to blend and the blushes are too sparkly for my liking. The dark contour color is way too dark, I will probably never use that one, might be okay on eyes. The other contour colors are nice but I wish they were easier to blend, I tried with brushes, you really have to buff them out . The blushes are way sparkly in the sunlight. They apply ok with brush or fingertips and leave a sheen with sparkle. I do like the color of the blushes, I just wish they didn't have glitter. The highlighter is probably the best one in the palette, it leaves a nice shine as would be expected from a highlighter. I'm kind of half tempted to return this one, just not crazy about it, it is winter right now though, perhaps better in warmer months. I think the lip and blush palette might be better for me. * I love this palette. Its packaged very nicely, colors are flattering and it blends well with fingers or a brush. Will definitely rebuy!! * Loved the product but the color palette ended up not working for me. * I was worried the cream consistency wouldnt last long on my combo skin… though I hydrate it well. But it is really great!! This palette last long especially if you prep and set it right! The colors are skin like. So its somehow natural looking while being so glowy and glamorous!! The glitter looks pretty big in the cream. But once on the skin it's gorgeous. Perfect ratio of glowy and shimmery! Nooot greasy of oily! * I loved my Nars O-gasm 🎨 to death; I wish it were permanent. This Iconic London Cream palette 🎨 is the next best thing - the closest cream 🎨 I've found at Ulta - to the Nars. I waited until I had a ton of points and a 20% off prestige coupon to purchase. I paid about $20 out of pocket for it. Now that I've used it a bunch I would/will pay full price if necessary. I'm 46, light complexion w/combo skin. These creams are very nice, pigmented and blend beautifully. I 'set' using the Nars Crystal Powder, then top areas w/desired powder products. I 'spot set'- chin, lower forehead, top half of cheeks and lightly on the nose. (Dior Forever Skin Glow foundation 1W).. Its great to take on the go/traveling. Nice packing - good bang for your buck 👍🏼. * Although the Iconic London Brush, Bronze & HL palette is kinda close- its still nowhere near my Nars Or*gasm cream face palette (limited edition). However, I love this palette for it's own reasons, which I listed above. * I would get this if you are scared of very pigmented blushes the contours are nice and creamy but not the blushes and the blushes have glitter. The highlight is nice and creamy as well."
112,morphe 2,quad goals multi-palette,pimprod2026433,2585074," * This palette is amazing!!! I got it in the shade pink please, and it's soo pretty. The eyeshadow is a beautiful shimmer. You can easily control how much blush gets put on. The lip balm is hydrating. The highlight is a perfect shine. It is a little smaller than I was expecting, but this makes it perfect for traveling. Before I initially purchased, some reviews said the eyeshadow breaks easily, but I've had it for a while now and there's no damage. * Color Analysis = Light Summer. Recommended by consultant. Bought for those day's I'm in a hurry & for this summer's travels. Each color is perfect for me. * I loved the compact, colors, and the size! But they eyeshadow fell out very easily. * I was really excited to try this product, as it would be an all-in-one travel friendly cosmetic solution. However, as soon as I removed it from the box, the plastic was broken at the hinges. I'm so disappointed at the cheap quality. Will be returning. * This set is just alright. The eyeshadow isn't really a usuable on its own. Pigmentation is pretty poor all across the board. * I have been loving the oh so nudie stack to do my makeup on the go. The top is a buildable shimmery eyeshadow, the second layer works as a bronzer/blush combo on my fair skin, the lip balm adds a faint swipe of color, and the highlighter is nice. * So I got the Oh so Nudie stack on sale one day and gave it a shot even though I'm not a morphe fan. This killed it. The eyeshadow is especially good and super flashy and looks really pigmented when applied correctly. The blush is flattering for my tanner skin tone it's like the perfect blush and bronzer mix. But my fav is the face highlight balm, it's the best highlight ever. It's so flattering and real looking. No powder glitter or pigments that look good in one angle and terrible in the other. This is just a clear balm that doesn't rub in and disappear like others I have tried like this. It looks really good on their hint hint skin tint which I'm loving as well and use every day since it is the perfect oil free which is a must yet glowy foundation tint. Morphe2 is definitely doing it for me which is nice to find out because now that I see these other stacks I kind of need them..."
113,flower beauty,flower pots powder blush,xlsimpprod17531283,2596333,
114,l'orÃ©al,infallible 24h fresh wear soft matte blush,pimprod2039299,2610772," * The blush is super duper pigmented. This is great! However I got the berry shade and it was too much for my light skin, so I returned it. I wish it was more buildable so that i could wear it without it being overpowering. If you have a darker complexion you will love the dark shade. I can't rate it bad, it was my fault about getting a shade that dark. * it lastes so long and the pigment is AMAZING! * Omg the coverage of this is amazing,its also super buildable,i say star with a very tiny amount and build it up because its crazy pigmented but you can definitely blend it out,not that its creamy its just a really hood blush, i can either do a natural look or a more coquette flirty look if i want to look extra pink,but you definitely have ti be careful ti not get blush blindness🩷 * This blush is very pigmented, so a little goes a long way. However, it is very smooth and blendable, and as long as you use a light hand it is looks beautiful. * Very pigmented, but you can control how much is applied. Looks so soft and smooth, pretty on my mature skin (57). Not a dry looking matte. I want more colors! * it looks so patchy!!! * Great"
115,stila,convertible color lip & cheek cream blush,vp12620,2153892,
116,estÃ©e lauder,pure color envy sculpting blush,pimprod2030735,2591724," * Love Estée Lauder * You really can't go wrong with Estee Lauder products! * Love the color it goes on soft and stays on all day * I have been using this product for almost two weeks and I love it!  Someone from Ulta told me that I can use this as a blush and eyeshadow and that's what I have been doing!  It's pretty pigmented but very blend-able as well.  I would recommend this product for someone that wants buildable but natural blush and eyeshadow! * Beautiful shade for my red hair and fair skin * I am a fan of estee lauder blushes! I've hit pan for three of them! all the colors are gorgeous and leaves a beautiful finish that looks effortless * I LOVE this blush, and have been using it for 5 years!!"
117,nyx professional makeup,sweet cheeks soft cheek tint blush,pimprod2016401,2565838," * Great color and long lasting! * I cant blend it easly and is varry dark * I cant blend it easly and is varry dark * Why spend $$$$ when you can get the SAME RESULTS for less? So happy!!!! * I bought the nude tude shade and unfortantely for me i do not love it. The product is fast drying and when first applied looks very pigmented. But no matter what products I use with it or set with it this stuff DISAPPEARS. I really wanted this to be my ""blonzer"" shade but its just not worth the $$$ to me. * I like this blush you need very little and it blends easily * I've repurchased the shade Nude 'Tude twice now since this launched. Its not that you need a lot of product, its just that I use it pretty frequently. Its a neutral shade that just looks so natural on my skin, goes with any and all makeup looks. I bought two other shades as well, and they are nice but very bright and don't get used as much. 

The formula of this is a whipped mousse-like texture that is matte and blurring. It dries semi-quickly, so apply one cheek at a time, but don't stress about it setting too fast. I don't find it difficult to work with, nor is it patchy."
